id,state,regionalPriceParity,purchasingPower,metroName
17177,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17179,17,91.5,109.2896175,"Peoria, IL (Metropolitan Statistical Area)"
17181,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17183,17,79.4,125.9445844,"Danville, IL (Metropolitan Statistical Area)"
17185,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17187,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17189,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17191,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17193,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17195,17,84.1,118.9060642,Illinois (Nonmetropolitan Portion)
17197,17,106.6,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
17199,17,84.1,118.9060642,"Carbondale-Marion, IL (Metropolitan Statistical Area)"
17201,17,91.9,108.8139282,"Rockford, IL (Metropolitan Statistical Area)"
17203,17,91.5,109.2896175,"Peoria, IL (Metropolitan Statistical Area)"
18001,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18003,18,91.1,109.7694841,"Fort Wayne, IN (Metropolitan Statistical Area)"
18005,18,87.3,114.5475372,"Columbus, IN (Metropolitan Statistical Area)"
18007,18,93.9,106.4962726,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)"
18009,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18011,18,93.9,106.4962726,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
18013,18,93.9,106.4962726,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
18015,18,93.9,106.4962726,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)"
18017,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18019,18,90.9,110.0110011,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
18021,18,88.3,113.2502831,"Terre Haute, IN (Metropolitan Statistical Area)"
18023,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18025,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18027,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18029,18,91.5,109.2896175,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
18031,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18033,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18035,18,89.7,111.4827202,"Muncie, IN (Metropolitan Statistical Area)"
18037,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18039,18,91.6,109.1703057,"Elkhart-Goshen, IN (Metropolitan Statistical Area)"
18041,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18043,18,90.9,110.0110011,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
18045,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18047,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18049,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18051,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18053,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18055,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18057,18,93.9,106.4962726,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
18059,18,93.9,106.4962726,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
18061,18,90.9,110.0110011,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
18063,18,93.9,106.4962726,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
18065,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18067,18,88.2,113.3786848,"Kokomo, IN (Metropolitan Statistical Area)"
18069,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18071,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18073,18,106.6,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
18075,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18077,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18079,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18081,18,93.9,106.4962726,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
18083,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18085,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18087,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18089,18,106.6,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
18091,18,84.4,118.4834123,"Michigan City-La Porte, IN (Metropolitan Statistical Area)"
18093,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18095,18,93.9,106.4962726,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
18097,18,93.9,106.4962726,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
18099,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18101,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18103,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18105,18,93.4,107.0663812,"Bloomington, IN (Metropolitan Statistical Area)"
18107,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18109,18,93.9,106.4962726,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
18111,18,106.6,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
18113,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18115,18,91.5,109.2896175,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
18117,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18119,18,93.4,107.0663812,"Bloomington, IN (Metropolitan Statistical Area)"
18121,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18123,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18125,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18127,18,106.6,93.80863039,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
18129,18,90.4,110.619469,"Evansville, IN-KY (Metropolitan Statistical Area)"
18131,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18133,18,93.9,106.4962726,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
18135,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18137,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18139,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18141,18,91,109.8901099,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)"
18143,18,90.9,110.0110011,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
18145,18,93.9,106.4962726,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
18147,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18149,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18151,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18153,18,88.3,113.2502831,"Terre Haute, IN (Metropolitan Statistical Area)"
18155,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18157,18,93.9,106.4962726,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)"
18159,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18161,18,91.5,109.2896175,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
18163,18,90.4,110.619469,"Evansville, IN-KY (Metropolitan Statistical Area)"
18165,18,88.3,113.2502831,"Terre Haute, IN (Metropolitan Statistical Area)"
18167,18,88.3,113.2502831,"Terre Haute, IN (Metropolitan Statistical Area)"
18169,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18171,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18173,18,90.4,110.619469,"Evansville, IN-KY (Metropolitan Statistical Area)"
18175,18,90.9,110.0110011,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
18177,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18179,18,91.1,109.7694841,"Fort Wayne, IN (Metropolitan Statistical Area)"
18181,18,84.4,118.4834123,Indiana (Nonmetropolitan Portion)
18183,18,91.1,109.7694841,"Fort Wayne, IN (Metropolitan Statistical Area)"
19001,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19003,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19005,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19007,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19009,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19011,19,91.2,109.6491228,"Cedar Rapids, IA (Metropolitan Statistical Area)"
19013,19,91.6,109.1703057,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)"
19015,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19017,19,91.6,109.1703057,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)"
19019,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19021,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19023,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19025,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19027,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19029,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19031,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19033,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19035,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19037,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19039,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19041,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19043,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19045,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19047,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19049,19,94.5,105.8201058,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)"
19051,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19053,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19055,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19057,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19059,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19061,19,92.9,107.6426265,"Dubuque, IA (Metropolitan Statistical Area)"
19063,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19065,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19067,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19069,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19071,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19073,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19075,19,91.6,109.1703057,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)"
19077,19,94.5,105.8201058,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)"
19079,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19081,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19083,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19085,19,94.3,106.0445387,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)"
19087,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19089,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19091,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19093,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19095,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19097,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19099,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19101,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19103,19,95.9,104.2752868,"Iowa City, IA (Metropolitan Statistical Area)"
19105,19,91.2,109.6491228,"Cedar Rapids, IA (Metropolitan Statistical Area)"
19107,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19109,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19111,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19113,19,91.2,109.6491228,"Cedar Rapids, IA (Metropolitan Statistical Area)"
19115,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19117,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19119,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19121,19,94.5,105.8201058,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)"
19123,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19125,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19127,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19129,19,94.3,106.0445387,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)"
19131,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19133,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19135,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19137,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19139,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19141,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19143,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19145,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19147,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19149,19,90.1,110.9877913,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)"
19151,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19153,19,94.5,105.8201058,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)"
19155,19,94.3,106.0445387,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)"
19157,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19159,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19161,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19163,19,92.1,108.577633,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)"
19165,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19167,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19169,19,88.7,112.7395716,"Ames, IA (Metropolitan Statistical Area)"
19171,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19173,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19175,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19177,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19179,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19181,19,94.5,105.8201058,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)"
19183,19,95.9,104.2752868,"Iowa City, IA (Metropolitan Statistical Area)"
19185,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19187,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19189,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19191,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19193,19,90.1,110.9877913,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)"
19195,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
19197,19,85,117.6470588,Iowa (Nonmetropolitan Portion)
20001,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20003,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20005,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20007,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20009,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20011,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20013,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20015,20,91.3,109.5290252,"Wichita, KS (Metropolitan Statistical Area)"
20017,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20019,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20021,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20023,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20025,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20027,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20029,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20031,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20033,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20035,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20037,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20039,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20041,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20043,20,88.1,113.507378,"St. Joseph, MO-KS (Metropolitan Statistical Area)"
20045,20,95.5,104.7120419,"Lawrence, KS (Metropolitan Statistical Area)"
20047,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20049,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20051,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20053,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20055,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20057,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20059,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20061,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20063,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20065,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20067,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20069,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20071,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20073,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20075,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20077,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20079,20,91.3,109.5290252,"Wichita, KS (Metropolitan Statistical Area)"
20081,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20083,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20085,20,89.7,111.4827202,"Topeka, KS (Metropolitan Statistical Area)"
20087,20,89.7,111.4827202,"Topeka, KS (Metropolitan Statistical Area)"
20089,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20091,20,92.7,107.8748652,"Kansas City, MO-KS (Metropolitan Statistical Area)"
20093,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20095,20,91.3,109.5290252,"Wichita, KS (Metropolitan Statistical Area)"
20097,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20099,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20101,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20103,20,92.7,107.8748652,"Kansas City, MO-KS (Metropolitan Statistical Area)"
20105,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20107,20,92.7,107.8748652,"Kansas City, MO-KS (Metropolitan Statistical Area)"
20109,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20111,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20113,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20115,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20117,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20119,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20121,20,92.7,107.8748652,"Kansas City, MO-KS (Metropolitan Statistical Area)"
20123,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20125,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20127,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20129,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20131,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20133,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20135,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20137,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20139,20,89.7,111.4827202,"Topeka, KS (Metropolitan Statistical Area)"
20141,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20143,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20145,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20147,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20149,20,91.9,108.8139282,"Manhattan, KS (Metropolitan Statistical Area)"
20151,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20153,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20155,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20157,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20159,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20161,20,91.9,108.8139282,"Manhattan, KS (Metropolitan Statistical Area)"
20163,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20165,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20167,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20169,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20171,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20173,20,91.3,109.5290252,"Wichita, KS (Metropolitan Statistical Area)"
20175,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20177,20,89.7,111.4827202,"Topeka, KS (Metropolitan Statistical Area)"
20179,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20181,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20183,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20185,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20187,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20189,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20191,20,91.3,109.5290252,"Wichita, KS (Metropolitan Statistical Area)"
20193,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20195,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20197,20,89.7,111.4827202,"Topeka, KS (Metropolitan Statistical Area)"
20199,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20201,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20203,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20205,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20207,20,83.9,119.1895113,Kansas (Nonmetropolitan Portion)
20209,20,92.7,107.8748652,"Kansas City, MO-KS (Metropolitan Statistical Area)"
21001,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21003,21,85.1,117.5088132,"Bowling Green, KY (Metropolitan Statistical Area)"
21005,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21007,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21009,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21011,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21013,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21015,21,91.5,109.2896175,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
21017,21,92.2,108.4598698,"Lexington-Fayette, KY (Metropolitan Statistical Area)"
21019,21,86.7,115.3402537,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)"
21021,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21023,21,91.5,109.2896175,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
21025,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21027,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21029,21,90.9,110.0110011,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
21031,21,85.1,117.5088132,"Bowling Green, KY (Metropolitan Statistical Area)"
21033,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21035,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21037,21,91.5,109.2896175,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
21039,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21041,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21043,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21045,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21047,21,90.9,110.0110011,"Clarksville, TN-KY (Metropolitan Statistical Area)"
21049,21,92.2,108.4598698,"Lexington-Fayette, KY (Metropolitan Statistical Area)"
21051,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21053,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21055,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21057,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21059,21,86.7,115.3402537,"Owensboro, KY (Metropolitan Statistical Area)"
21061,21,85.1,117.5088132,"Bowling Green, KY (Metropolitan Statistical Area)"
21063,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21065,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21067,21,92.2,108.4598698,"Lexington-Fayette, KY (Metropolitan Statistical Area)"
21069,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21071,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21073,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21075,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21077,21,91.5,109.2896175,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
21079,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21081,21,91.5,109.2896175,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
21083,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21085,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21087,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21089,21,86.7,115.3402537,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)"
21091,21,86.7,115.3402537,"Owensboro, KY (Metropolitan Statistical Area)"
21093,21,86.7,115.3402537,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)"
21095,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21097,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21099,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21101,21,90.4,110.619469,"Evansville, IN-KY (Metropolitan Statistical Area)"
21103,21,90.9,110.0110011,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
21105,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21107,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21109,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21111,21,90.9,110.0110011,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
21113,21,92.2,108.4598698,"Lexington-Fayette, KY (Metropolitan Statistical Area)"
21115,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21117,21,91.5,109.2896175,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
21119,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21121,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21123,21,86.7,115.3402537,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)"
21125,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21127,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21129,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21131,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
21133,21,85.8,116.5501166,Kentucky (Nonmetropolitan Portion)
